"","LSOA11CD","BodyType","Keepership","LicenceStatus","2024 Q4"
"40906","W01000202","Cars","Total","Licensed","1047"
"40907","W01000203","Cars","Total","Licensed","1652"
"40908","W01000204","Cars","Total","Licensed","1023"
"40909","W01000205","Cars","Total","Licensed","726"
"40910","W01000206","Cars","Total","Licensed","1444"
"40911","W01000207","Cars","Total","Licensed","1523"
"40912","W01000208","Cars","Total","Licensed","700"
"40913","W01000209","Cars","Total","Licensed","730"
"40914","W01000210","Cars","Total","Licensed","859"
"40915","W01000211","Cars","Total","Licensed","1213"
"40916","W01000212","Cars","Total","Licensed","1300"
"40917","W01000213","Cars","Total","Licensed","554"
"40918","W01000214","Cars","Total","Licensed","568"
"40919","W01000215","Cars","Total","Licensed","920"
"40920","W01000216","Cars","Total","Licensed","642"
"40921","W01000217","Cars","Total","Licensed","1045"
"40922","W01000218","Cars","Total","Licensed","793"
"40923","W01000219","Cars","Total","Licensed","1279"
"40924","W01000220","Cars","Total","Licensed","934"
"40925","W01000221","Cars","Total","Licensed","727"
"40926","W01000222","Cars","Total","Licensed","946"
"40927","W01000223","Cars","Total","Licensed","798"
"40928","W01000224","Cars","Total","Licensed","891"
"40929","W01000225","Cars","Total","Licensed","860"
"40930","W01000226","Cars","Total","Licensed","800"
"40931","W01000227","Cars","Total","Licensed","760"
"40932","W01000228","Cars","Total","Licensed","553"
"40933","W01000229","Cars","Total","Licensed","845"
"40934","W01000230","Cars","Total","Licensed","1056"
"40935","W01000231","Cars","Total","Licensed","683"
"40936","W01000232","Cars","Total","Licensed","930"
"40937","W01000233","Cars","Total","Licensed","644"
"40938","W01000234","Cars","Total","Licensed","1005"
"40939","W01000235","Cars","Total","Licensed","717"
"40940","W01000236","Cars","Total","Licensed","647"
"40941","W01000237","Cars","Total","Licensed","574"
"40942","W01000238","Cars","Total","Licensed","835"
"40943","W01000239","Cars","Total","Licensed","517"
"40944","W01000240","Cars","Total","Licensed","451"
"40945","W01000241","Cars","Total","Licensed","495"
"40946","W01000242","Cars","Total","Licensed","1048"
"40947","W01000243","Cars","Total","Licensed","1025"
"40948","W01000244","Cars","Total","Licensed","1048"
"40949","W01000245","Cars","Total","Licensed","1144"
"40950","W01000246","Cars","Total","Licensed","916"
"40951","W01000247","Cars","Total","Licensed","1148"
"40952","W01000248","Cars","Total","Licensed","1201"
"40953","W01000249","Cars","Total","Licensed","707"
"40954","W01000250","Cars","Total","Licensed","861"
"40955","W01000251","Cars","Total","Licensed","851"
"40956","W01000252","Cars","Total","Licensed","968"
"40957","W01000253","Cars","Total","Licensed","1003"
"40958","W01000254","Cars","Total","Licensed","1154"
"40959","W01000255","Cars","Total","Licensed","1349"
"40960","W01000256","Cars","Total","Licensed","884"
"40961","W01000257","Cars","Total","Licensed","1616"
"40962","W01000258","Cars","Total","Licensed","1435"
"40963","W01000259","Cars","Total","Licensed","791"
"40964","W01000260","Cars","Total","Licensed","1042"
"40965","W01000261","Cars","Total","Licensed","806"
"40966","W01000262","Cars","Total","Licensed","724"
"40967","W01000263","Cars","Total","Licensed","617"
"40968","W01000264","Cars","Total","Licensed","1000"
"40969","W01000265","Cars","Total","Licensed","899"
"40970","W01000266","Cars","Total","Licensed","1002"
"40971","W01000267","Cars","Total","Licensed","1110"
"40972","W01000268","Cars","Total","Licensed","1094"
"40973","W01000269","Cars","Total","Licensed","828"
"40974","W01000270","Cars","Total","Licensed","864"
"40975","W01000271","Cars","Total","Licensed","847"
"40976","W01000272","Cars","Total","Licensed","1304"
"40977","W01000273","Cars","Total","Licensed","756"
"40978","W01000274","Cars","Total","Licensed","795"
"40979","W01000275","Cars","Total","Licensed","697"
"40980","W01000276","Cars","Total","Licensed","679"
"40981","W01000277","Cars","Total","Licensed","815"
"40982","W01000278","Cars","Total","Licensed","656"
"40983","W01000279","Cars","Total","Licensed","669"
"40984","W01000280","Cars","Total","Licensed","994"
"40985","W01000281","Cars","Total","Licensed","673"
"40986","W01000282","Cars","Total","Licensed","1024"
"40987","W01000283","Cars","Total","Licensed","1265"
"40988","W01000284","Cars","Total","Licensed","1091"
"40989","W01000285","Cars","Total","Licensed","1002"
"40990","W01000286","Cars","Total","Licensed","1374"
"40991","W01000287","Cars","Total","Licensed","1142"
"40992","W01000288","Cars","Total","Licensed","855"
"40993","W01000289","Cars","Total","Licensed","817"
"40994","W01000290","Cars","Total","Licensed","517"
"40995","W01000291","Cars","Total","Licensed","667"
"40996","W01000292","Cars","Total","Licensed","564"
"40997","W01000293","Cars","Total","Licensed","1608"
"40998","W01000294","Cars","Total","Licensed","1177"
"40999","W01000295","Cars","Total","Licensed","794"
"41000","W01000296","Cars","Total","Licensed","692"
"41001","W01000297","Cars","Total","Licensed","690"
"41002","W01000298","Cars","Total","Licensed","873"
"41003","W01000299","Cars","Total","Licensed","1257"
"41004","W01000300","Cars","Total","Licensed","1188"
"41005","W01000301","Cars","Total","Licensed","1107"
"41006","W01000302","Cars","Total","Licensed","1238"
"41007","W01000303","Cars","Total","Licensed","1194"
"41008","W01000304","Cars","Total","Licensed","940"
"41009","W01000305","Cars","Total","Licensed","1019"
"41010","W01000306","Cars","Total","Licensed","1282"
"41011","W01000307","Cars","Total","Licensed","911"
"41012","W01000308","Cars","Total","Licensed","711"
"41013","W01000309","Cars","Total","Licensed","1207"
"41014","W01000310","Cars","Total","Licensed","1251"
"41015","W01000311","Cars","Total","Licensed","879"
"41016","W01000312","Cars","Total","Licensed","870"
"41017","W01000313","Cars","Total","Licensed","858"
"41018","W01000314","Cars","Total","Licensed","548"
"41019","W01000315","Cars","Total","Licensed","1117"
"41020","W01000316","Cars","Total","Licensed","724"
"41021","W01000317","Cars","Total","Licensed","1104"
"41022","W01000318","Cars","Total","Licensed","401"
"41023","W01000319","Cars","Total","Licensed","724"
"41024","W01000320","Cars","Total","Licensed","1089"
"41025","W01000321","Cars","Total","Licensed","1074"
"41026","W01000322","Cars","Total","Licensed","825"
"41027","W01000323","Cars","Total","Licensed","977"
"41028","W01000324","Cars","Total","Licensed","999"
"41029","W01000325","Cars","Total","Licensed","1110"
"41030","W01000326","Cars","Total","Licensed","1382"
"41031","W01000327","Cars","Total","Licensed","1706"
"41032","W01000328","Cars","Total","Licensed","1236"
"41033","W01000329","Cars","Total","Licensed","948"
"41034","W01000330","Cars","Total","Licensed","891"
"41035","W01000331","Cars","Total","Licensed","741"
"41036","W01000332","Cars","Total","Licensed","1286"
"41037","W01000333","Cars","Total","Licensed","630"
"41038","W01000334","Cars","Total","Licensed","830"
"41039","W01000335","Cars","Total","Licensed","478"
"41040","W01000336","Cars","Total","Licensed","562"
"41041","W01000337","Cars","Total","Licensed","1074"
"41042","W01000338","Cars","Total","Licensed","1245"
"41043","W01000339","Cars","Total","Licensed","1052"
"41044","W01000340","Cars","Total","Licensed","1582"
"41045","W01000341","Cars","Total","Licensed","780"
"41046","W01000342","Cars","Total","Licensed","636"
"41047","W01000343","Cars","Total","Licensed","640"
"41048","W01000344","Cars","Total","Licensed","775"
"41049","W01000345","Cars","Total","Licensed","1037"
"41050","W01000346","Cars","Total","Licensed","1012"
"41051","W01000347","Cars","Total","Licensed","1555"
"41052","W01000348","Cars","Total","Licensed","643"
"41053","W01000349","Cars","Total","Licensed","1324"
"41054","W01000350","Cars","Total","Licensed","775"
"41055","W01000351","Cars","Total","Licensed","1261"
"41056","W01000352","Cars","Total","Licensed","448"
"41057","W01000353","Cars","Total","Licensed","500"
"41058","W01000354","Cars","Total","Licensed","972"
"41059","W01000355","Cars","Total","Licensed","797"
"41060","W01000356","Cars","Total","Licensed","726"
"41061","W01000359","Cars","Total","Licensed","700"
"41062","W01000360","Cars","Total","Licensed","605"
"41063","W01000361","Cars","Total","Licensed","1038"
"41064","W01000362","Cars","Total","Licensed","651"
"41065","W01000363","Cars","Total","Licensed","852"
"41066","W01000364","Cars","Total","Licensed","867"
"41067","W01000365","Cars","Total","Licensed","1064"
"41068","W01000366","Cars","Total","Licensed","678"
"41069","W01000367","Cars","Total","Licensed","792"
"41070","W01000368","Cars","Total","Licensed","1169"
"41071","W01000369","Cars","Total","Licensed","713"
"41072","W01000370","Cars","Total","Licensed","903"
"41073","W01000371","Cars","Total","Licensed","554"
"41074","W01000372","Cars","Total","Licensed","624"
"41075","W01000373","Cars","Total","Licensed","735"
"41076","W01000374","Cars","Total","Licensed","694"
"41077","W01000375","Cars","Total","Licensed","1245"
"41078","W01000376","Cars","Total","Licensed","799"
"41079","W01000377","Cars","Total","Licensed","895"
"41080","W01000378","Cars","Total","Licensed","522"
"41081","W01000379","Cars","Total","Licensed","750"
"41082","W01000380","Cars","Total","Licensed","816"
"41083","W01000381","Cars","Total","Licensed","480"
"41084","W01000382","Cars","Total","Licensed","566"
"41085","W01000383","Cars","Total","Licensed","1789"
"41086","W01000384","Cars","Total","Licensed","704"
"41087","W01000385","Cars","Total","Licensed","983"
"41088","W01000386","Cars","Total","Licensed","743"
"41089","W01000387","Cars","Total","Licensed","714"
"41090","W01000388","Cars","Total","Licensed","598"
"41091","W01000389","Cars","Total","Licensed","1215"
"41092","W01000390","Cars","Total","Licensed","1355"
"41093","W01000391","Cars","Total","Licensed","803"
"41094","W01000392","Cars","Total","Licensed","702"
"41095","W01000393","Cars","Total","Licensed","1016"
"41096","W01000394","Cars","Total","Licensed","872"
"41097","W01000395","Cars","Total","Licensed","625"
"41098","W01000396","Cars","Total","Licensed","808"
"41099","W01000397","Cars","Total","Licensed","746"
"41100","W01000398","Cars","Total","Licensed","716"
"41101","W01000399","Cars","Total","Licensed","789"
"41102","W01000400","Cars","Total","Licensed","1066"
"41103","W01000401","Cars","Total","Licensed","944"
"41104","W01000402","Cars","Total","Licensed","1064"
"41105","W01000403","Cars","Total","Licensed","935"
"41106","W01000404","Cars","Total","Licensed","1291"
"41107","W01000405","Cars","Total","Licensed","1016"
"41108","W01000406","Cars","Total","Licensed","995"
"41109","W01000407","Cars","Total","Licensed","875"
"41110","W01000408","Cars","Total","Licensed","695"
"41111","W01000409","Cars","Total","Licensed","582"
"41112","W01000410","Cars","Total","Licensed","1064"
"41113","W01000411","Cars","Total","Licensed","642"
"41114","W01000412","Cars","Total","Licensed","872"
"41115","W01000413","Cars","Total","Licensed","272"
"41116","W01000414","Cars","Total","Licensed","433"
"41117","W01000415","Cars","Total","Licensed","819"
"41118","W01000416","Cars","Total","Licensed","765"
"41119","W01000417","Cars","Total","Licensed","1013"
"41120","W01000418","Cars","Total","Licensed","1009"
"41121","W01000419","Cars","Total","Licensed","741"
"41122","W01000420","Cars","Total","Licensed","724"
"41123","W01000422","Cars","Total","Licensed","1100"
"41124","W01000423","Cars","Total","Licensed","958"
"41125","W01000424","Cars","Total","Licensed","608"
"41126","W01000425","Cars","Total","Licensed","666"
"41127","W01000426","Cars","Total","Licensed","848"
"41128","W01000427","Cars","Total","Licensed","811"
"41129","W01000428","Cars","Total","Licensed","931"
"41130","W01000429","Cars","Total","Licensed","1523"
"41131","W01000430","Cars","Total","Licensed","752"
"41132","W01000431","Cars","Total","Licensed","599"
"41133","W01000432","Cars","Total","Licensed","650"
"41134","W01000433","Cars","Total","Licensed","1307"
"41135","W01000434","Cars","Total","Licensed","1175"
"41136","W01000438","Cars","Total","Licensed","778"
"41137","W01000439","Cars","Total","Licensed","1304"
"41138","W01000440","Cars","Total","Licensed","875"
"41139","W01000441","Cars","Total","Licensed","1094"
"41140","W01000442","Cars","Total","Licensed","1226"
"41141","W01000443","Cars","Total","Licensed","1498"
"41142","W01000444","Cars","Total","Licensed","1426"
"41143","W01000445","Cars","Total","Licensed","1007"
"41144","W01000446","Cars","Total","Licensed","904"
"41145","W01000447","Cars","Total","Licensed","1354"
"41146","W01000448","Cars","Total","Licensed","764"
"41147","W01000449","Cars","Total","Licensed","935"
"41148","W01000450","Cars","Total","Licensed","850"
"41149","W01000451","Cars","Total","Licensed","713"
"41150","W01000452","Cars","Total","Licensed","1210"
"41151","W01000453","Cars","Total","Licensed","859"
"41152","W01000454","Cars","Total","Licensed","583"
"41153","W01000455","Cars","Total","Licensed","1014"
"41154","W01000456","Cars","Total","Licensed","1206"
"41155","W01000457","Cars","Total","Licensed","1522"
"41156","W01000458","Cars","Total","Licensed","1190"
"41157","W01000459","Cars","Total","Licensed","807"
"41158","W01000460","Cars","Total","Licensed","1110"
"41159","W01000461","Cars","Total","Licensed","866"
"41160","W01000464","Cars","Total","Licensed","801"
"41161","W01000465","Cars","Total","Licensed","675"
"41162","W01000466","Cars","Total","Licensed","658"
"41163","W01000467","Cars","Total","Licensed","758"
"41164","W01000470","Cars","Total","Licensed","1403"
"41165","W01000471","Cars","Total","Licensed","1145"
"41166","W01000472","Cars","Total","Licensed","729"
"41167","W01000473","Cars","Total","Licensed","952"
"41168","W01000474","Cars","Total","Licensed","1071"
"41169","W01000475","Cars","Total","Licensed","1517"
"41170","W01000476","Cars","Total","Licensed","810"
"41171","W01000477","Cars","Total","Licensed","1081"
"41172","W01000478","Cars","Total","Licensed","715"
"41173","W01000479","Cars","Total","Licensed","566"
"41174","W01000480","Cars","Total","Licensed","912"
"41175","W01000481","Cars","Total","Licensed","1211"
"41176","W01000482","Cars","Total","Licensed","944"
"41177","W01000483","Cars","Total","Licensed","768"
"41178","W01000484","Cars","Total","Licensed","1094"
"41179","W01000485","Cars","Total","Licensed","994"
"41180","W01000486","Cars","Total","Licensed","651"
"41181","W01000487","Cars","Total","Licensed","1083"
"41182","W01000488","Cars","Total","Licensed","1401"
"41183","W01000489","Cars","Total","Licensed","850"
"41184","W01000492","Cars","Total","Licensed","700"
"41185","W01000493","Cars","Total","Licensed","848"
"41186","W01000494","Cars","Total","Licensed","956"
"41187","W01000496","Cars","Total","Licensed","1240"
"41188","W01000497","Cars","Total","Licensed","936"
"41189","W01000498","Cars","Total","Licensed","656"
